Latitude  ,Longitude 
28.4236741767146,77.1052107267399
28.4328733855603,77.1049425058459
28.4465932958825,77.1004128658962
28.4574322647208,77.0969265290035
28.4713690148563,77.0939217811109
28.4868763959161,77.0940329627747
28.4876176547272,77.0927830362749
28.491667732364,77.0885486862462
28.4979416322845,77.089157757789
28.5007753920561,77.0944871337184
28.4936644334053,77.0934348448342
